from_city,to_city,url,price
Prague,Dresden,https://www.thetrainline.com/en/train-times/prague-to-dresden,from €13.90
Paris,Frankfurt,https://www.thetrainline.com/en/train-times/paris-to-frankfurt,NA
Stockholm,Gothenburg,https://www.thetrainline.com/en/train-times/stockholm-to-gothenburg,NA
Stockholm,Copenhagen,https://www.thetrainline.com/en/train-times/stockholm-to-copenhagen,NA
Newcastle,Leeds,https://www.thetrainline.com/en/train-times/newcastle-to-leeds,from €14.45
Newcastle,London,https://www.thetrainline.com/en/train-times/newcastle-to-london,from €26.78
Eindhoven,Amsterdam,https://www.thetrainline.com/en/train-times/eindhoven-to-amsterdam,from €22.60
Berlin,Basel,https://www.thetrainline.com/en/train-times/berlin-to-basel,from €9.99
Basel,Bern,https://www.thetrainline.com/en/train-times/basel-to-bern,from €10.86
Venice,Verona,https://www.thetrainline.com/en/train-times/venice-to-verona,NA
Milan,Verona,https://www.thetrainline.com/en/train-times/milan-to-verona,NA
Brussels,Lille,https://www.thetrainline.com/en/train-times/brussels-to-lille,from €16.60
Amsterdam,Brussels,https://www.thetrainline.com/en/train-times/amsterdam-to-brussels,from €26
Graz,Stuttgart,https://www.thetrainline.com/en/train-times/graz-to-stuttgart,from €34.90
London,Southampton,https://www.thetrainline.com/en/train-times/london-to-southampton,from €7.34
Constanta,Timisoara,https://www.thetrainline.com/en/train-times/constanta-to-timisoara,NA
Zaragoza,Sevilla,https://www.thetrainline.com/en/train-times/zaragoza-to-sevilla,from €18
Milan,Chambery-Savoie,https://www.thetrainline.com/en/train-times/milan-to-chambery-savoie,NA
Marseille,Lyon,https://www.thetrainline.com/en/train-times/marseille-to-lyon,from €10
Lyon,Chambery-Savoie,https://www.thetrainline.com/en/train-times/lyon-to-chambery-savoie,NA
Geneva,Paris,https://www.thetrainline.com/en/train-times/geneva-to-paris,from €24.70
Chambery-Savoie,Bordeaux,https://www.thetrainline.com/en/train-times/chambery-savoie-to-bordeaux,NA
Olbia,Cagliari,https://www.thetrainline.com/en/train-times/olbia-to-cagliari,from €18
Ostrava,Wroclaw,https://www.thetrainline.com/en/train-times/ostrava-to-wroclaw,NA
Copenhagen,Esbjerg,https://www.thetrainline.com/en/train-times/copenhagen-to-esbjerg,NA
Aarhus,Esbjerg,https://www.thetrainline.com/en/train-times/aarhus-to-esbjerg,NA
Berlin,Hamburg,https://www.thetrainline.com/en/train-times/berlin-to-hamburg,from €7.99
Paris,Saarbruecken,https://www.thetrainline.com/en/train-times/paris-to-saarbruecken,NA
Saarbruecken,Zweibruecken,https://www.thetrainline.com/en/train-times/saarbruecken-to-zweibruecken,NA
Strasbourg,Saarbruecken,https://www.thetrainline.com/en/train-times/strasbourg-to-saarbruecken,NA
Hannover,Frankfurt,https://www.thetrainline.com/en/train-times/hannover-to-frankfurt,NA
Exeter,Birmingham,https://www.thetrainline.com/en/train-times/exeter-to-birmingham,from €56.43
Birmingham,Manchester,https://www.thetrainline.com/en/train-times/birmingham-to-manchester,from €11.63
Munich,Memmingen,https://www.thetrainline.com/en/train-times/munich-to-memmingen,from €12.90
Zurich,Memmingen,https://www.thetrainline.com/en/train-times/zurich-to-memmingen,from €21.90
Rijeka,Ljubljana,https://www.thetrainline.com/en/train-times/rijeka-to-ljubljana,NA
Ljubljana,Graz,https://www.thetrainline.com/en/train-times/ljubljana-to-graz,from €9.70
Basel,Frankfurt,https://www.thetrainline.com/en/train-times/basel-to-frankfurt,NA
Vienna,Prague,https://www.thetrainline.com/en/train-times/vienna-to-prague,from €7.70
Linz,Prague,https://www.thetrainline.com/en/train-times/linz-to-prague,from €19
Cologne,Dresden,https://www.thetrainline.com/en/train-times/cologne-to-dresden,NA
Kortrijk,Lille,https://www.thetrainline.com/en/train-times/kortrijk-to-lille,from €5.30
Kortrijk,Antwerp,https://www.thetrainline.com/en/train-times/kortrijk-to-antwerp,from €18
Florence,Naples,https://www.thetrainline.com/en/train-times/florence-to-naples,from €9.90
Malaga,Granada,https://www.thetrainline.com/en/train-times/malaga-to-granada,from €20.45
Barcelona,Granada,https://www.thetrainline.com/en/train-times/barcelona-to-granada,from €24.95
Zaragoza,Granada,https://www.thetrainline.com/en/train-times/zaragoza-to-granada,from €20.90
Milan,Zurich,https://www.thetrainline.com/en/train-times/milan-to-zurich,from €24
Pescara,Venice,https://www.thetrainline.com/en/train-times/pescara-to-venice,from €18.80
Milan,Paris,https://www.thetrainline.com/en/train-times/milan-to-paris,from €7.50
Turin,Paris,https://www.thetrainline.com/en/train-times/turin-to-paris,from €29
Chambery-Savoie,Lyon,https://www.thetrainline.com/en/train-times/chambery-savoie-to-lyon,NA
Lyon,Strasbourg,https://www.thetrainline.com/en/train-times/lyon-to-strasbourg,from €20
Geneva,Bern,https://www.thetrainline.com/en/train-times/geneva-to-bern,from €13.71
Munich,Frankfurt,https://www.thetrainline.com/en/train-times/munich-to-frankfurt,NA
Madrid,Oviedo,https://www.thetrainline.com/en/train-times/madrid-to-oviedo,from €7.75
Memmingen,Duesseldorf,https://www.thetrainline.com/en/train-times/memmingen-to-duesseldorf,NA
Memmingen,Augsburg,https://www.thetrainline.com/en/train-times/memmingen-to-augsburg,from €12.90
Augsburg,Duesseldorf,https://www.thetrainline.com/en/train-times/augsburg-to-duesseldorf,NA
Madrid,Almeria,https://www.thetrainline.com/en/train-times/madrid-to-almeria,from €11.85
Lyon,Marseille,https://www.thetrainline.com/en/train-times/lyon-to-marseille,from €10
Pescara,Milan,https://www.thetrainline.com/en/train-times/pescara-to-milan,from €10.90
Linz,Nuremberg,https://www.thetrainline.com/en/train-times/linz-to-nuremberg,from €17.20
Linz,Venice,https://www.thetrainline.com/en/train-times/linz-to-venice,from €10.99
Gothenburg,Stockholm,https://www.thetrainline.com/en/train-times/gothenburg-to-stockholm,NA
Bologna,Munich,https://www.thetrainline.com/en/train-times/bologna-to-munich,from €27.90
Munich,Paderborn,https://www.thetrainline.com/en/train-times/munich-to-paderborn,from €17.90
Luxembourg,Paris,https://www.thetrainline.com/en/train-times/luxembourg-to-paris,from €31
Vienna,Salzburg,https://www.thetrainline.com/en/train-times/vienna-to-salzburg,NA
Salzburg,Stuttgart,https://www.thetrainline.com/en/train-times/salzburg-to-stuttgart,NA
Paris,Toulouse,https://www.thetrainline.com/en/train-times/paris-to-toulouse,from €15
Nuremberg,Vienna,https://www.thetrainline.com/en/train-times/nuremberg-to-vienna,from €24.89
Vienna,Warsaw,https://www.thetrainline.com/en/train-times/vienna-to-warsaw,from €69
Wroclaw,Katowice,https://www.thetrainline.com/en/train-times/wroclaw-to-katowice,NA
Friedrichshafen,Stuttgart,https://www.thetrainline.com/en/train-times/friedrichshafen-to-stuttgart,from €17.90
Murcia,Valencia,https://www.thetrainline.com/en/train-times/murcia-to-valencia,from €10.55
Murcia,Madrid,https://www.thetrainline.com/en/train-times/murcia-to-madrid,from €16.55
Frankfurt,Dresden,https://www.thetrainline.com/en/train-times/frankfurt-to-dresden,NA
Birmingham,Liverpool,https://www.thetrainline.com/en/train-times/birmingham-to-liverpool,from €13.47
Strasbourg,Luxembourg,https://www.thetrainline.com/en/train-times/strasbourg-to-luxembourg,from €19
Oslo,Stavanger,https://www.thetrainline.com/en/train-times/oslo-to-stavanger,NA
Madrid,Barcelona,https://www.thetrainline.com/en/train-times/madrid-to-barcelona,from €4
Plovdiv,Istanbul,https://www.thetrainline.com/en/train-times/plovdiv-to-istanbul,NA
Graz,Zurich,https://www.thetrainline.com/en/train-times/graz-to-zurich,from €27.60
Paris,Stuttgart,https://www.thetrainline.com/en/train-times/paris-to-stuttgart,from €19.90
Stuttgart,Augsburg,https://www.thetrainline.com/en/train-times/stuttgart-to-augsburg,from €12.90
Porto,Lisbon,https://www.thetrainline.com/en/train-times/porto-to-lisbon,from €84.45
Strasbourg,Montpellier,https://www.thetrainline.com/en/train-times/strasbourg-to-montpellier,from €41.20
Swansea,Cardiff,https://www.thetrainline.com/en/train-times/swansea-to-cardiff,NA
Swansea,London,https://www.thetrainline.com/en/train-times/swansea-to-london,from €39.17
Swansea,Bristol,https://www.thetrainline.com/en/train-times/swansea-to-bristol,NA
Budapest,Linz,https://www.thetrainline.com/en/train-times/budapest-to-linz,from €14.89
Inverness,London,https://www.thetrainline.com/en/train-times/inverness-to-london,from €60.84
Bucharest,Cluj-Napoca,https://www.thetrainline.com/en/train-times/bucharest-to-cluj-napoca,NA
Brussels,Dortmund,https://www.thetrainline.com/en/train-times/brussels-to-dortmund,from €18.90
Dortmund,Hamburg,https://www.thetrainline.com/en/train-times/dortmund-to-hamburg,from €9.98
Venice,Naples,https://www.thetrainline.com/en/train-times/venice-to-naples,from €9.90
Vienna,Florence,https://www.thetrainline.com/en/train-times/vienna-to-florence,from €24.90
Ostrava,Vienna,https://www.thetrainline.com/en/train-times/ostrava-to-vienna,NA
Ostrava,Brno,https://www.thetrainline.com/en/train-times/ostrava-to-brno,NA
Ostrava,Prague,https://www.thetrainline.com/en/train-times/ostrava-to-prague,NA
Ostrava,Budapest,https://www.thetrainline.com/en/train-times/ostrava-to-budapest,NA
Venice,Ancona,https://www.thetrainline.com/en/train-times/venice-to-ancona,from €7.90
Valencia,Barcelona,https://www.thetrainline.com/en/train-times/valencia-to-barcelona,from €2.15
Valencia,Madrid,https://www.thetrainline.com/en/train-times/valencia-to-madrid,from €7
Southampton,London,https://www.thetrainline.com/en/train-times/southampton-to-london,from €7.34
Zurich,Munich,https://www.thetrainline.com/en/train-times/zurich-to-munich,from €19.90
Paris,Munich,https://www.thetrainline.com/en/train-times/paris-to-munich,from €29.90
Zurich,Prague,https://www.thetrainline.com/en/train-times/zurich-to-prague,from €14.40
Warsaw,Ostrava,https://www.thetrainline.com/en/train-times/warsaw-to-ostrava,NA
Brno,Ostrava,https://www.thetrainline.com/en/train-times/brno-to-ostrava,NA
Berlin,Cologne,https://www.thetrainline.com/en/train-times/berlin-to-cologne,from €48.25
Duesseldorf,Cologne,https://www.thetrainline.com/en/train-times/duesseldorf-to-cologne,NA
Debrecen,Budapest,https://www.thetrainline.com/en/train-times/debrecen-to-budapest,NA
Dortmund,Cologne,https://www.thetrainline.com/en/train-times/dortmund-to-cologne,NA
Dortmund,Frankfurt,https://www.thetrainline.com/en/train-times/dortmund-to-frankfurt,NA
Dortmund,Paris,https://www.thetrainline.com/en/train-times/dortmund-to-paris,from €32
Paris,Nice,https://www.thetrainline.com/en/train-times/paris-to-nice,from €19
Strasbourg,Nice,https://www.thetrainline.com/en/train-times/strasbourg-to-nice,from €35
Graz,Budapest,https://www.thetrainline.com/en/train-times/graz-to-budapest,from €18.50
Duesseldorf,Mannheim,https://www.thetrainline.com/en/train-times/duesseldorf-to-mannheim,NA
Paris,Lyon,https://www.thetrainline.com/en/train-times/paris-to-lyon,from €1
Lille,Lyon,https://www.thetrainline.com/en/train-times/lille-to-lyon,from €16
Sevilla,Granada,https://www.thetrainline.com/en/train-times/sevilla-to-granada,from €27.60
Florence,Rimini,https://www.thetrainline.com/en/train-times/florence-to-rimini,from €10.50
Amsterdam,Zurich,https://www.thetrainline.com/en/train-times/amsterdam-to-zurich,from €39.90
Zurich,Venice,https://www.thetrainline.com/en/train-times/zurich-to-venice,from €40.90
London,Leeds,https://www.thetrainline.com/en/train-times/london-to-leeds,from €26.16
Paris,Lille,https://www.thetrainline.com/en/train-times/paris-to-lille,from €10
Rome,Turin,https://www.thetrainline.com/en/train-times/rome-to-turin,from €12.45
Oslo,Stockholm,https://www.thetrainline.com/en/train-times/oslo-to-stockholm,NA
Brussels,Frankfurt,https://www.thetrainline.com/en/train-times/brussels-to-frankfurt,NA
Tartu,Tallinn,https://www.thetrainline.com/en/train-times/tartu-to-tallinn,NA
Frankfurt,Lyon,https://www.thetrainline.com/en/train-times/frankfurt-to-lyon,NA
Bern,Geneva,https://www.thetrainline.com/en/train-times/bern-to-geneva,from €13.51
Warsaw,Vienna,https://www.thetrainline.com/en/train-times/warsaw-to-vienna,from €29.90
Duesseldorf,Bremen,https://www.thetrainline.com/en/train-times/duesseldorf-to-bremen,NA
Frankfurt,Bremen,https://www.thetrainline.com/en/train-times/frankfurt-to-bremen,NA
Marseille,Toulouse,https://www.thetrainline.com/en/train-times/marseille-to-toulouse,from €16
Krakow,Katowice,https://www.thetrainline.com/en/train-times/krakow-to-katowice,NA
Krakow,Wroclaw,https://www.thetrainline.com/en/train-times/krakow-to-wroclaw,NA
Krakow,Vienna,https://www.thetrainline.com/en/train-times/krakow-to-vienna,NA
Berlin,Zurich,https://www.thetrainline.com/en/train-times/berlin-to-zurich,from €19.90
Clermont-Ferrand,Paris,https://www.thetrainline.com/en/train-times/clermont-ferrand-to-paris,from €15
Strasbourg,Lille,https://www.thetrainline.com/en/train-times/strasbourg-to-lille,from €37.50
Verona,Rome,https://www.thetrainline.com/en/train-times/verona-to-rome,NA
Barcelona,Montpellier,https://www.thetrainline.com/en/train-times/barcelona-to-montpellier,from €14.15
Montpellier,Lille,https://www.thetrainline.com/en/train-times/montpellier-to-lille,from €16
Geneva,Zurich,https://www.thetrainline.com/en/train-times/geneva-to-zurich,from €75.20
Zaragoza,Valencia,https://www.thetrainline.com/en/train-times/zaragoza-to-valencia,from €14
Salzburg,Zurich,https://www.thetrainline.com/en/train-times/salzburg-to-zurich,NA
Manchester,Bournemouth,https://www.thetrainline.com/en/train-times/manchester-to-bournemouth,from €65.62
Birmingham,Bournemouth,https://www.thetrainline.com/en/train-times/birmingham-to-bournemouth,from €44.93
Copenhagen,Vaxjo,https://www.thetrainline.com/en/train-times/copenhagen-to-vaxjo,NA
Bordeaux,Frankfurt,https://www.thetrainline.com/en/train-times/bordeaux-to-frankfurt,NA
Brussels,Duesseldorf,https://www.thetrainline.com/en/train-times/brussels-to-duesseldorf,NA
Brussels,Linz,https://www.thetrainline.com/en/train-times/brussels-to-linz,from €24.89
Augsburg,Stuttgart,https://www.thetrainline.com/en/train-times/augsburg-to-stuttgart,from €12.90
Augsburg,Nuremberg,https://www.thetrainline.com/en/train-times/augsburg-to-nuremberg,from €12.90
Gothenburg,Copenhagen,https://www.thetrainline.com/en/train-times/gothenburg-to-copenhagen,NA
Brno,Pardubice,https://www.thetrainline.com/en/train-times/brno-to-pardubice,NA
Bratislava,Pardubice,https://www.thetrainline.com/en/train-times/bratislava-to-pardubice,NA
Copenhagen,Aarhus,https://www.thetrainline.com/en/train-times/copenhagen-to-aarhus,from €57.20
Cologne,Mannheim,https://www.thetrainline.com/en/train-times/cologne-to-mannheim,NA
Poznan,Krakow,https://www.thetrainline.com/en/train-times/poznan-to-krakow,NA
Ostrava,Kosice,https://www.thetrainline.com/en/train-times/ostrava-to-kosice,NA
Santiago de Compostela,Madrid,https://www.thetrainline.com/en/train-times/santiago-de-compostela-to-madrid,from €9.65
Santiago de Compostela,Barcelona,https://www.thetrainline.com/en/train-times/santiago-de-compostela-to-barcelona,from €18.40
Turin,Lamezia Terme,https://www.thetrainline.com/en/train-times/turin-to-lamezia-terme,from €7.90
Zurich,Linz,https://www.thetrainline.com/en/train-times/zurich-to-linz,from €10.99
Venice,Linz,https://www.thetrainline.com/en/train-times/venice-to-linz,from €23.60
Linz,Frankfurt,https://www.thetrainline.com/en/train-times/linz-to-frankfurt,NA
Brno,Graz,https://www.thetrainline.com/en/train-times/brno-to-graz,NA
London,Bristol,https://www.thetrainline.com/en/train-times/london-to-bristol,NA
Budapest,Timisoara,https://www.thetrainline.com/en/train-times/budapest-to-timisoara,NA
Basel,Paris,https://www.thetrainline.com/en/train-times/basel-to-paris,from €29
Poprad,Ostrava,https://www.thetrainline.com/en/train-times/poprad-to-ostrava,NA
Ostrava,Berlin,https://www.thetrainline.com/en/train-times/ostrava-to-berlin,NA
Liverpool,Doncaster,https://www.thetrainline.com/en/train-times/liverpool-to-doncaster,from €16.28
Valencia,Girona,https://www.thetrainline.com/en/train-times/valencia-to-girona,from €22
Madrid,Granada,https://www.thetrainline.com/en/train-times/madrid-to-granada,from €16.95
Vienna,Munich,https://www.thetrainline.com/en/train-times/vienna-to-munich,from €2
Augsburg,Frankfurt,https://www.thetrainline.com/en/train-times/augsburg-to-frankfurt,NA
Milan,Bern,https://www.thetrainline.com/en/train-times/milan-to-bern,from €29
Frankfurt,Nuremberg,https://www.thetrainline.com/en/train-times/frankfurt-to-nuremberg,NA
Berlin,Nuremberg,https://www.thetrainline.com/en/train-times/berlin-to-nuremberg,from €16.90
Cologne,Liege,https://www.thetrainline.com/en/train-times/cologne-to-liege,NA
Duesseldorf,Liege,https://www.thetrainline.com/en/train-times/duesseldorf-to-liege,NA
Frankfurt,Liege,https://www.thetrainline.com/en/train-times/frankfurt-to-liege,NA
Bordeaux,Toulouse,https://www.thetrainline.com/en/train-times/bordeaux-to-toulouse,from €10
Warsaw,Katowice,https://www.thetrainline.com/en/train-times/warsaw-to-katowice,NA
Berlin,Wroclaw,https://www.thetrainline.com/en/train-times/berlin-to-wroclaw,NA
Dortmund,Paderborn,https://www.thetrainline.com/en/train-times/dortmund-to-paderborn,from €12.90
Innsbruck,Zagreb,https://www.thetrainline.com/en/train-times/innsbruck-to-zagreb,NA
Antwerp,Paris,https://www.thetrainline.com/en/train-times/antwerp-to-paris,from €29
Paris,Basel,https://www.thetrainline.com/en/train-times/paris-to-basel,from €29
Paris,Turin,https://www.thetrainline.com/en/train-times/paris-to-turin,from €29
Chambery-Savoie,Paris,https://www.thetrainline.com/en/train-times/chambery-savoie-to-paris,NA
Chambery-Savoie,Lille,https://www.thetrainline.com/en/train-times/chambery-savoie-to-lille,NA
Vienna,Cluj-Napoca,https://www.thetrainline.com/en/train-times/vienna-to-cluj-napoca,NA
Venice,Rome,https://www.thetrainline.com/en/train-times/venice-to-rome,from €10.90
Bratislava,Vienna,https://www.thetrainline.com/en/train-times/bratislava-to-vienna,from €9.80
Birmingham,Cardiff,https://www.thetrainline.com/en/train-times/birmingham-to-cardiff,NA
Turin,Florence,https://www.thetrainline.com/en/train-times/turin-to-florence,from €8.90
Munich,Florence,https://www.thetrainline.com/en/train-times/munich-to-florence,from €9.45
Hannover,Cologne,https://www.thetrainline.com/en/train-times/hannover-to-cologne,NA
Venice,Geneva,https://www.thetrainline.com/en/train-times/venice-to-geneva,from €48
Belgrade,Podgorica,https://www.thetrainline.com/en/train-times/belgrade-to-podgorica,NA
Barcelona,Girona,https://www.thetrainline.com/en/train-times/barcelona-to-girona,from €7
Paris,Girona,https://www.thetrainline.com/en/train-times/paris-to-girona,from €39
Florence,Verona,https://www.thetrainline.com/en/train-times/florence-to-verona,NA
Pisa,Genoa,https://www.thetrainline.com/en/train-times/pisa-to-genoa,from €7.90
Warsaw,Poznan,https://www.thetrainline.com/en/train-times/warsaw-to-poznan,NA
Paris,Dortmund,https://www.thetrainline.com/en/train-times/paris-to-dortmund,from €29.90
Prague,Karlovy Vary,https://www.thetrainline.com/en/train-times/prague-to-karlovy-vary,from €34.80
Graz,Zagreb,https://www.thetrainline.com/en/train-times/graz-to-zagreb,from €19.30
Berlin,Graz,https://www.thetrainline.com/en/train-times/berlin-to-graz,from €29.10
Montpellier,Lyon,https://www.thetrainline.com/en/train-times/montpellier-to-lyon,from €10
Lyon,Mannheim,https://www.thetrainline.com/en/train-times/lyon-to-mannheim,from €29.90
Basel,Berlin,https://www.thetrainline.com/en/train-times/basel-to-berlin,from €9.99
Munich,Rome,https://www.thetrainline.com/en/train-times/munich-to-rome,from €29.30
Catania,Milan,https://www.thetrainline.com/en/train-times/catania-to-milan,from €41.90
Prague,Brno,https://www.thetrainline.com/en/train-times/prague-to-brno,NA
Granada,Almeria,https://www.thetrainline.com/en/train-times/granada-to-almeria,from €20.80
Vienna,Hannover,https://www.thetrainline.com/en/train-times/vienna-to-hannover,from €31.89
Nuremberg,Augsburg,https://www.thetrainline.com/en/train-times/nuremberg-to-augsburg,from €12.90
Lyon,Montpellier,https://www.thetrainline.com/en/train-times/lyon-to-montpellier,from €10
Trieste,Venice,https://www.thetrainline.com/en/train-times/trieste-to-venice,from €5.90
Birmingham,Leeds,https://www.thetrainline.com/en/train-times/birmingham-to-leeds,from €35.50
Newcastle,Manchester,https://www.thetrainline.com/en/train-times/newcastle-to-manchester,from €25.22
Vienna,Berlin,https://www.thetrainline.com/en/train-times/vienna-to-berlin,from €5.50
Plymouth,Cardiff,https://www.thetrainline.com/en/train-times/plymouth-to-cardiff,NA
Bratislava,Kosice,https://www.thetrainline.com/en/train-times/bratislava-to-kosice,NA
Timisoara,Budapest,https://www.thetrainline.com/en/train-times/timisoara-to-budapest,NA
Vienna,Brussels,https://www.thetrainline.com/en/train-times/vienna-to-brussels,from €29.20
Gothenburg,Karlstad,https://www.thetrainline.com/en/train-times/gothenburg-to-karlstad,NA
Stockholm,Karlstad,https://www.thetrainline.com/en/train-times/stockholm-to-karlstad,NA
Vienna,Zurich,https://www.thetrainline.com/en/train-times/vienna-to-zurich,from €27.60
Leeds,Birmingham,https://www.thetrainline.com/en/train-times/leeds-to-birmingham,from €35.50
Brussels,Luxembourg,https://www.thetrainline.com/en/train-times/brussels-to-luxembourg,from €21.80
Hamburg,Norrkoping,https://www.thetrainline.com/en/train-times/hamburg-to-norrkoping,NA
Lille,Paris,https://www.thetrainline.com/en/train-times/lille-to-paris,from €7
Milan,Rome,https://www.thetrainline.com/en/train-times/milan-to-rome,from €9.90
Turin,Genoa,https://www.thetrainline.com/en/train-times/turin-to-genoa,from €7.90
Kortrijk,Brussels,https://www.thetrainline.com/en/train-times/kortrijk-to-brussels,from €15.30
Genoa,Zurich,https://www.thetrainline.com/en/train-times/genoa-to-zurich,from €33.90
Zurich,Amsterdam,https://www.thetrainline.com/en/train-times/zurich-to-amsterdam,from €39.90
Catania,Rome,https://www.thetrainline.com/en/train-times/catania-to-rome,from €12.50
Genoa,Salzburg,https://www.thetrainline.com/en/train-times/genoa-to-salzburg,NA
Genoa,Munich,https://www.thetrainline.com/en/train-times/genoa-to-munich,from €29.30
Milan,Mannheim,https://www.thetrainline.com/en/train-times/milan-to-mannheim,from €50.90
Ancona,Milan,https://www.thetrainline.com/en/train-times/ancona-to-milan,from €10.90
Toulouse,Montpellier,https://www.thetrainline.com/en/train-times/toulouse-to-montpellier,from €1
Katowice,Budapest,https://www.thetrainline.com/en/train-times/katowice-to-budapest,from €55.20
Hamburg,Dortmund,https://www.thetrainline.com/en/train-times/hamburg-to-dortmund,from €9.98
Oslo,Gothenburg,https://www.thetrainline.com/en/train-times/oslo-to-gothenburg,NA
Ancona,Pescara,https://www.thetrainline.com/en/train-times/ancona-to-pescara,from €7.90
Duesseldorf,Basel,https://www.thetrainline.com/en/train-times/duesseldorf-to-basel,NA
Duesseldorf,Zurich,https://www.thetrainline.com/en/train-times/duesseldorf-to-zurich,NA
Duesseldorf,Frankfurt,https://www.thetrainline.com/en/train-times/duesseldorf-to-frankfurt,NA
Tampere,Turku,https://www.thetrainline.com/en/train-times/tampere-to-turku,NA
Lille,Strasbourg,https://www.thetrainline.com/en/train-times/lille-to-strasbourg,from €37.50
Bern,Duesseldorf,https://www.thetrainline.com/en/train-times/bern-to-duesseldorf,NA
Duesseldorf,Berlin,https://www.thetrainline.com/en/train-times/duesseldorf-to-berlin,NA
Berlin,Norrkoping,https://www.thetrainline.com/en/train-times/berlin-to-norrkoping,NA
Mannheim,Duesseldorf,https://www.thetrainline.com/en/train-times/mannheim-to-duesseldorf,NA
Rostock,Hannover,https://www.thetrainline.com/en/train-times/rostock-to-hannover,from €23.90
Innsbruck,Vienna,https://www.thetrainline.com/en/train-times/innsbruck-to-vienna,NA
Vienna,Wroclaw,https://www.thetrainline.com/en/train-times/vienna-to-wroclaw,NA
Bratislava,Brno,https://www.thetrainline.com/en/train-times/bratislava-to-brno,NA
Genoa,Vienna,https://www.thetrainline.com/en/train-times/genoa-to-vienna,from €22.95
Maastricht,Eindhoven,https://www.thetrainline.com/en/train-times/maastricht-to-eindhoven,from €19.60
Brussels,Chambery-Savoie,https://www.thetrainline.com/en/train-times/brussels-to-chambery-savoie,NA
Duesseldorf,Hannover,https://www.thetrainline.com/en/train-times/duesseldorf-to-hannover,NA
Zagreb,Salzburg,https://www.thetrainline.com/en/train-times/zagreb-to-salzburg,NA
Milan,Naples,https://www.thetrainline.com/en/train-times/milan-to-naples,from €16.90
Klagenfurt,Venice,https://www.thetrainline.com/en/train-times/klagenfurt-to-venice,NA
Cologne,Frankfurt,https://www.thetrainline.com/en/train-times/cologne-to-frankfurt,NA
Cologne,Munich,https://www.thetrainline.com/en/train-times/cologne-to-munich,NA
Lamezia Terme,Turin,https://www.thetrainline.com/en/train-times/lamezia-terme-to-turin,from €12.45
Bournemouth,Birmingham,https://www.thetrainline.com/en/train-times/bournemouth-to-birmingham,from €44.93
Nuremberg,Dortmund,https://www.thetrainline.com/en/train-times/nuremberg-to-dortmund,from €17.90
Catania,Naples,https://www.thetrainline.com/en/train-times/catania-to-naples,from €10.90
Katowice,Wroclaw,https://www.thetrainline.com/en/train-times/katowice-to-wroclaw,NA
Warsaw,Wroclaw,https://www.thetrainline.com/en/train-times/warsaw-to-wroclaw,NA
Bratislava,Warsaw,https://www.thetrainline.com/en/train-times/bratislava-to-warsaw,from €72.90
Milan,Geneva,https://www.thetrainline.com/en/train-times/milan-to-geneva,from €29
Hannover,Nuremberg,https://www.thetrainline.com/en/train-times/hannover-to-nuremberg,from €16.90
Zagreb,Frankfurt,https://www.thetrainline.com/en/train-times/zagreb-to-frankfurt,NA
Bristol,Leeds,https://www.thetrainline.com/en/train-times/bristol-to-leeds,NA
Cardiff,Manchester,https://www.thetrainline.com/en/train-times/cardiff-to-manchester,NA
Eindhoven,Maastricht,https://www.thetrainline.com/en/train-times/eindhoven-to-maastricht,from €19.60
Poprad,Bratislava,https://www.thetrainline.com/en/train-times/poprad-to-bratislava,NA
Ljubljana,Zagreb,https://www.thetrainline.com/en/train-times/ljubljana-to-zagreb,from €25
Palermo,Naples,https://www.thetrainline.com/en/train-times/palermo-to-naples,from €14.90
Lamezia Terme,Milan,https://www.thetrainline.com/en/train-times/lamezia-terme-to-milan,from €25.80
Granada,Sevilla,https://www.thetrainline.com/en/train-times/granada-to-sevilla,from €27.60
Plymouth,Exeter,https://www.thetrainline.com/en/train-times/plymouth-to-exeter,from €6.12
Norrkoping,Copenhagen,https://www.thetrainline.com/en/train-times/norrkoping-to-copenhagen,NA
Rome,Munich,https://www.thetrainline.com/en/train-times/rome-to-munich,from €17.90
Naples,Catania,https://www.thetrainline.com/en/train-times/naples-to-catania,from €10.90
Salamanca,Zaragoza,https://www.thetrainline.com/en/train-times/salamanca-to-zaragoza,from €15.60
Zurich,Milan,https://www.thetrainline.com/en/train-times/zurich-to-milan,from €24
Milan,Ancona,https://www.thetrainline.com/en/train-times/milan-to-ancona,from €10.90
Turin,Ancona,https://www.thetrainline.com/en/train-times/turin-to-ancona,from €12.45
Turin,Bologna,https://www.thetrainline.com/en/train-times/turin-to-bologna,from €12.45
Vienna,Innsbruck,https://www.thetrainline.com/en/train-times/vienna-to-innsbruck,NA
Vienna,Paris,https://www.thetrainline.com/en/train-times/vienna-to-paris,from €29.40
Rotterdam,Brussels,https://www.thetrainline.com/en/train-times/rotterdam-to-brussels,from €19
Clermont-Ferrand,Toulouse,https://www.thetrainline.com/en/train-times/clermont-ferrand-to-toulouse,from €30
Malaga,Zaragoza,https://www.thetrainline.com/en/train-times/malaga-to-zaragoza,from €14
Malaga,Barcelona,https://www.thetrainline.com/en/train-times/malaga-to-barcelona,from €16
Sevilla,Zaragoza,https://www.thetrainline.com/en/train-times/sevilla-to-zaragoza,from €14
Sevilla,Barcelona,https://www.thetrainline.com/en/train-times/sevilla-to-barcelona,from €13.45
Turin,Venice,https://www.thetrainline.com/en/train-times/turin-to-venice,from €11
